id,name,location.address,location.locality,location.city,location.city_id,location.latitude,location.longitude,location.zipcode,location.country_id,location.locality_verbose,switch_to_order_menu,cuisines,average_cost_for_two,price_range,currency,user_rating.aggregate_rating,user_rating.rating_text,user_rating.rating_color,user_rating.votes,has_online_delivery,is_delivering_now,has_table_booking
18383444,Costa Coffee,"Lower Ground Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Noida,1,28.574317,77.3537531,,1,"Logix City Centre, Sector 32, Noida, Noida",0,Cafe,600,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18416753,Dolce Gelato,"2nd Floor, Logix City Center Mall, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Noida,1,28.5743086,77.3536634,,1,"Logix City Centre, Sector 32, Noida, Noida",0,"Ice Cream, Beverages, Fast Food",300,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18381647,Kwality Wall's Swirl's,"Food Court, 3rd Floor, Logix City Centre, Sector 32, Near Sector 34, Noida","Logix City Centre, Sector 32, Noida",Noida,1,28.5743001,77.3535737,,1,"Logix City Centre, Sector 32, Noida, Noida",0,"Ice Cream, Desserts",200,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18421515,Maa Ka Khaana,"273, B-14, Himgiri Apartment, Sector 34, Noida",Sector 34,Noida,1,28.5820375,77.3614689,,1,"Sector 34, Noida",0,North Indian,200,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18440395,Chill Grill,"Food Court, Logix City Centre, Sector 32, Near, Sector 34, Noida",Sector 34,Noida,1,28.5743086,77.3536634,,1,"Sector 34, Noida",0,Fast Food,500,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18284048,Chinese Chilly Sizzler,"Near Golf Course Metro Station Gate 1, Sector 36, Near, Sector 37, Noida",Sector 37,Noida,1,28.5699307,77.3457285,,1,"Sector 37, Noida",0,Chinese,350,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18359322,Heaven's Point,"341, Near Mother Diary, Arun Vihar, Sector 37, Noida",Sector 37,Noida,1,28.5691352,77.3425375,201301,1,"Sector 37, Noida",0,Fast Food,100,1,Rs.,3.0,Average,CDD614,6,0,0,0
301402,Indian Diners,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","Hotel Golf View, Sector 37, Noida",Noida,1,28.5637906,77.3387496,,1,"Hotel Golf View, Sector 37, Noida, Noida",0,"North Indian, Chinese, Continental",1300,3,Rs.,3.0,Average,CDD614,7,0,0,1
301468,Vivino - Hotel Golf View,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","Hotel Golf View, Sector 37, Noida",Noida,1,28.5638179,77.3386893,,1,"Hotel Golf View, Sector 37, Noida, Noida",0,Continental,1200,3,Rs.,0.0,Not rated,CBCBC8,0,0,0,1
18438321,Moonlight Cafe,"Near Godavri Complex, Sector 37, Noida",Sector 37,Noida,1,28.5657344437,77.3401644763,,1,"Sector 37, Noida",0,"Continental, Fast Food, Italian",400,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
301461,Airborne,"Hotel Golf View, 14/1, Opposite Botanical Garden Metro Station, Sector 37, Noida","Hotel Golf View, Sector 37, Noida",Noida,1,28.5637524,77.3387521,,1,"Hotel Golf View, Sector 37, Noida, Noida",0,"North Indian, Chinese, Continental, Mughlai",2000,4,Rs.,0.0,Not rated,CBCBC8,0,0,0,1
18472419,Biryani Vice,"Shop 2, Godavari Shopping Complex, Sector 37, Noida",Sector 37,Noida,1,0.0,0.0,,1,"Sector 37, Noida",0,"North Indian, Biryani",500,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
3740,Hungry - I,"20, A Block Market, Near Amity School, Sector 44, Noida",Sector 44,Noida,1,28.5579975,77.3323527,,1,"Sector 44, Noida",0,"Cafe, Italian, Chinese, Continental",550,2,Rs.,3.7,Good,9ACD32,431,1,0,0
3155,Pearls Regency,"R-253, Block I, Ganga Shopping Complex, Sector 29, Noida","Ganga Shopping Complex, Sector 29",Noida,1,28.5674286,77.3352723,0,1,"Ganga Shopping Complex, Sector 29, Noida",0,"North Indian, Chinese, Thai",1200,3,Rs.,3.7,Good,9ACD32,330,0,0,0
302541,Kapoors Balle Balle,"K-2, Brahmaputra Shopping Complex, Sector 29, Noida",Brahmaputra Shopping Complex,Noida,1,28.5697361,77.3328944,,1,"Brahmaputra Shopping Complex, Noida",0,"North Indian, Chinese",400,1,Rs.,3.7,Good,9ACD32,331,1,0,0
309799,Mr. Brown,"Botanical Garden Metro Station, Sector 38, Noida",Sector 38,Noida,1,28.5643750749,77.3341761902,,1,"Sector 38, Noida",0,"Bakery, Desserts, Fast Food",500,2,Rs.,4.0,Very Good,5BA829,183,1,0,0
2979,Chopaal,"A-2, 3rd Floor, The Great India Place Mall, Sector 38-A, Noida","The Great India Place, Sector 38",Noida,1,28.5671503,77.3253081,0,1,"The Great India Place, Sector 38, Noida",0,"Chinese, North Indian, South Indian, Fast Food",450,1,Rs.,2.0,Poor,FF7800,161,0,0,0
302421,Shree Rathnam,"309, 3rd Floor, The Great India Place, Sector 38-A, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5680132,77.3261382,,1,"The Great India Place, Sector 38, Noida",0,"South Indian, North Indian, Chinese",800,2,Rs.,3.5,Good,9ACD32,139,0,0,0
18289074,Starbucks,"Gardens Galleria, Sector 38A, Sector 38, Noida","Gardens Galleria, Sector 38 Noida",Noida,1,28.565014,77.321597,,1,"Gardens Galleria, Sector 38 Noida, Noida",0,Cafe,700,2,Rs.,4.0,Very Good,5BA829,59,0,0,0
2025,Moti Mahal Delux Tandoori Trail,"Food Court, The Great India Place Mall, Sector 38 A, Near Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5670397,77.325445,0,1,"The Great India Place, Sector 38, Noida",0,"North Indian, Mughlai",1200,3,Rs.,2.0,Poor,FF7800,108,1,0,1
791,Costa Coffee,"36, The Great India Place Mall, Sector 38 A, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5674465,77.3260709,0,1,"The Great India Place, Sector 38, Noida",0,Cafe,600,2,Rs.,3.5,Good,9ACD32,110,0,0,0
18408048,Kenny Rogers Roasters,"Ground Floor, FB 104, Garden Galleria Mall, Sector 38, Noida",Sector 38,Noida,1,28.5645948,77.3220403,,1,"Sector 38, Noida",0,American,1300,3,Rs.,3.7,Good,9ACD32,53,0,0,1
18233620,Chaayos,"Unit FB-101, Ground Floor, Gardens Galleria, Plot A-2, Sector 38-A, Near, Sector 38, Noida","Gardens Galleria, Sector 38 Noida",Noida,1,28.5648201,77.3217244,,1,"Gardens Galleria, Sector 38 Noida, Noida",0,"Cafe, Tea",400,1,Rs.,3.6,Good,9ACD32,46,1,0,0
307447,Kebab Xpress,"3rd Floor, The Great India Place, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5672542,77.3254017,,1,"The Great India Place, Sector 38, Noida",0,"North Indian, Mughlai",600,2,Rs.,3.2,Average,CDD614,106,1,0,0
300955,Chopaal Marwari,"3rd Floor, The Great India Place, Sector 38-A,  Noida","The Great India Place, Sector 38",Noida,1,28.5670755,77.325482,,1,"The Great India Place, Sector 38, Noida",0,"North Indian, Rajasthani",600,2,Rs.,2.8,Average,FFBA00,102,0,0,0
18233617,Chaayos,"Ground Floor, The Great India Place Mall, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.566702,77.3253081,,1,"The Great India Place, Sector 38, Noida",0,"Cafe, Tea",400,1,Rs.,3.4,Average,CDD614,67,1,0,0
7932,McDonald's,"Food Court, 3rd Floor, The Great India Palace Mall, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5671503,77.3253081,0,1,"The Great India Place, Sector 38, Noida",0,"Fast Food, Burger",500,2,Rs.,3.4,Average,CDD614,70,0,0,0
307407,Appu Ghar Express,"Building 105, Plot A-2, GIP Campus, Sector 38-A, Sector 38, Noida",Sector 38,Noida,1,28.5641453,77.323737,201301,1,"Sector 38, Noida",0,"Fast Food, Chinese",400,1,Rs.,2.8,Average,FFBA00,63,0,0,0
5619,Domino's Pizza,"302-A, 3rd Floor, The Great India Place Mall, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5675098,77.3255549,0,1,"The Great India Place, Sector 38, Noida",0,"Pizza, Fast Food",700,2,Rs.,3.2,Average,CDD614,60,0,0,0
7869,Barista,"305, 3rd Floor, The Great India Place Mall, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5675107,77.3258017,0,1,"The Great India Place, Sector 38, Noida",0,Cafe,650,2,Rs.,3.3,Average,CDD614,57,0,0,0
18208913,Jack Po!tato's,"Food Court, 3rd FloorThe Great India Place, Sector 38, Near Sector 18, Noida","The Great India Place, Sector 38",Noida,1,28.5671054,77.3253509,,1,"The Great India Place, Sector 38, Noida",0,Fast Food,150,1,Rs.,3.5,Good,9ACD32,37,0,0,0
305222,McDonald's,"Intersection of Worlds of Wonder and Great India Place Mall, Sector 38, Noida",Sector 38,Noida,1,28.5664384,77.3254169,,1,"Sector 38, Noida",0,"Fast Food, Burger",500,2,Rs.,3.5,Good,9ACD32,53,0,0,0
4530,The Coffee Bean & Tea Leaf,"3rd Floor, The Great India Place Mall, Sector 38 A, Near Sector 38, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5672195826,77.3254060373,0,1,"The Great India Place, Sector 38, Noida",0,Cafe,700,2,Rs.,2.6,Average,FFBA00,55,0,0,0
5598,Cafe Coffee Day,"Shop 111, 1st Floor, The Great India Place Mall, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5676664,77.3260261,0,1,"The Great India Place, Sector 38, Noida",0,Cafe,450,1,Rs.,2.7,Average,FFBA00,34,0,0,0
5610,Bikano Chat Cafe,"2nd Floor, The Great India Place Mall, Sector 38, Noida","The Great India Place, Sector 38",Noida,1,28.5674499,77.325869,0,1,"The Great India Place, Sector 38, Noida",0,"North Indian, Street Food, South Indian, Fast Food, Chinese",500,2,Rs.,3.0,Average,CDD614,38,0,0,0
3707,Subway,"B-1/24, Central Market, Near City Centre Metro Station, Sector 50, Noida",Sector 50,Noida,1,28.5705134,77.3619175,0,1,"Sector 50, Noida",0,"American, Fast Food, Salad, Healthy Food",500,2,Rs.,2.5,Average,FFBA00,165,0,0,0
309818,The Noodle Box Co.,"B-1/26, Central Market, Sector 50, Noida",Sector 50,Noida,1,28.5704635,77.3617899,,1,"Sector 50, Noida",0,"Chinese, Thai, Asian",750,2,Rs.,2.4,Poor,FF7800,137,0,0,1
310766,The FLIP Cafe,"Sector 50, Noida",Sector 50,Noida,1,28.5697892,77.3623212,,1,"Sector 50, Noida",0,"Italian, Continental, North Indian, Chinese",650,2,Rs.,2.6,Average,FFBA00,147,1,0,0
8084,Defence Bakery,"30, C Block Market, Sector 41, Noida",Sector 41,Noida,1,28.5689914,77.361986,0,1,"Sector 41, Noida",0,"Bakery, Fast Food",150,1,Rs.,3.4,Average,CDD614,117,0,0,0
18014129,Hungry Ullu,"Main Market, Sector 50, Noida",Sector 50,Noida,1,28.5687295549,77.3640969023,,1,"Sector 50, Noida",0,Fast Food,500,2,Rs.,3.3,Average,CDD614,141,1,0,0
1745,Southern Treat,"B-1/32, Central Market, Sector 50, Noida",Sector 50,Noida,1,28.5703509,77.3620969,0,1,"Sector 50, Noida",0,South Indian,500,2,Rs.,2.8,Average,FFBA00,113,1,0,0
18371395,The Chickmunks Café,"B-1/39 Central, Sector 50, Noida",Sector 50,Noida,1,28.5706018,77.3623092,,1,"Sector 50, Noida",0,"Fast Food, Cafe, Italian, North Indian, Chinese",550,2,Rs.,3.2,Average,CDD614,48,1,1,0
18219556,Time to Tea,"C-98/27, Jain Road, Sector 41, Noida",Sector 41,Noida,1,28.5689975,77.3620072,,1,"Sector 41, Noida",0,"Fast Food, Beverages",350,1,Rs.,3.4,Average,CDD614,66,0,0,0
1919,Gopala,"B-1/7, Central Market, Sector 50, Noida",Sector 50,Noida,1,28.570872,77.3619175,0,1,"Sector 50, Noida",0,"Mithai, Street Food",250,1,Rs.,3.6,Good,9ACD32,69,0,0,0
308441,Night Food Xprs,"Main Dadri Road, Aggapur, sector 41, Sector 50, Noida",Sector 50,Noida,1,28.5702697,77.3621866,,1,"Sector 50, Noida",0,"North Indian, Chinese",500,2,Rs.,2.3,Poor,FF7800,115,1,1,0
18363088,Behrouz Biryani,"Sector 41, Noida",Sector 41,Noida,1,28.569307,77.361455,,1,"Sector 41, Noida",0,Biryani,600,2,Rs.,3.5,Good,9ACD32,63,1,0,0
308725,Chawla's²,"B-1/54, Central Market, Sector 50, Noida",Sector 50,Noida,1,28.5702613,77.3620969,,1,"Sector 50, Noida",0,"North Indian, Mughlai, Chinese",800,2,Rs.,2.3,Poor,FF7800,91,1,0,1
18332051,Kake Da Hotel,"Shop 1-2, Gautam Budh Nagar, Sector 41, Noida",Sector 41,Noida,1,28.5612185,77.3612895,,1,"Sector 41, Noida",0,"North Indian, Mughlai",700,2,Rs.,3.5,Good,9ACD32,63,1,0,0
18450749,Engineers Da Dhaba,"Shop 2, Street 1, Aghapur, Sector 41, Noida",Sector 41,Noida,1,28.5613243099,77.3601366207,,1,"Sector 41, Noida",0,North Indian,400,1,Rs.,3.6,Good,9ACD32,38,1,0,0
18438435,Salato Salad Studio,"Block C Road, Sector 41, Noida",Sector 41,Noida,1,28.569279,77.362094,,1,"Sector 41, Noida",0,"Salad, Continental",500,2,Rs.,4.1,Very Good,5BA829,43,1,0,0
8095,JSB Evergreen Cool Point,"25, C Block Market, Sector 41, Noida",Sector 41,Noida,1,28.569218,77.3620195,0,1,"Sector 41, Noida",0,"North Indian, Chinese, Fast Food, Mithai",450,1,Rs.,2.9,Average,FFBA00,56,0,0,0
1337,Peshawari Delux Restaurant,"C Block Market, Sector 41, Noida",Sector 41,Noida,1,28.5689197,77.361974,0,1,"Sector 41, Noida",0,"North Indian, Chinese",700,2,Rs.,2.4,Poor,FF7800,52,0,0,0
313045,The Caspian,"B-1/14, Central Market, Sector 50, Noida",Sector 50,Noida,1,28.5708499,77.3624456,201301,1,"Sector 50, Noida",0,"North Indian, Chinese",1300,3,Rs.,2.4,Poor,FF7800,56,1,0,1
18441667,Be Bhukkad,"Aghapur, Sector 41, Noida",Sector 41,Noida,1,28.563578,77.363015,,1,"Sector 41, Noida",0,"North Indian, Mughlai",700,2,Rs.,3.6,Good,9ACD32,43,1,0,0
3679,Choco House,"F-28, Sector 50, Noida",Sector 50,Noida,1,28.5695102,77.361738,0,1,"Sector 50, Noida",0,Desserts,450,1,Rs.,3.4,Average,CDD614,18,0,0,0
302406,New Chinese Chilli Sizzler,"Near Vodafone Store, Central Market, Sector 50, Noida",Sector 50,Noida,1,28.5699059,77.3621117,,1,"Sector 50, Noida",0,Chinese,400,1,Rs.,2.7,Average,FFBA00,53,0,0,0
307424,City Hut,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,Noida,1,28.5615185,77.3591531,,1,"Sector 41, Noida",0,"North Indian, Chinese",700,2,Rs.,2.5,Average,FFBA00,27,0,0,0
18412876,Faasos,"C-11/98, Sector 41, Noida",Sector 41,Noida,1,28.569412,77.3616483,,1,"Sector 41, Noida",0,"North Indian, Fast Food",600,2,Rs.,3.1,Average,CDD614,10,1,0,0
306551,Green Chick Chop,"C-98/18, Sector 41, Noida",Sector 41,Noida,1,28.5692859,77.3618197,,1,"Sector 41, Noida",0,"Raw Meats, North Indian, Fast Food",350,1,Rs.,2.7,Average,FFBA00,25,0,0,0
18370702,Mutfi,"Sector 41, Noida",Sector 41,Noida,1,28.5613668,77.3603093,201301,1,"Sector 41, Noida",0,"North Indian, Seafood, Bengali",600,2,Rs.,3.3,Average,CDD614,15,1,0,0
18396425,ProFit Kitchen,"Opposite Shani Mandir, Sector 41, Noida",Sector 41,Noida,1,28.5614308,77.3592512,201301,1,"Sector 41, Noida",0,Healthy Food,600,2,Rs.,3.4,Average,CDD614,21,1,0,0
311974,Baskin Robbins,"Near Theos/ HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,Noida,1,28.561368,77.3607699,201301,1,"Sector 41, Noida",0,Ice Cream,300,1,Rs.,3.3,Average,CDD614,12,1,0,0
18439546,Virundu,"H Block, Sector 41, Noida",Sector 41,Noida,1,28.5656,77.361169,,1,"Sector 41, Noida",0,South Indian,300,1,Rs.,2.8,Average,FFBA00,10,1,0,0
5686,Big Bone - The Meat Shop,"Shop 13, C Block Market, Sector 41, Noida",Sector 41,Noida,1,28.5692496,77.3618278,0,1,"Sector 41, Noida",0,"Raw Meats, Fast Food",350,1,Rs.,3.1,Average,CDD614,16,0,0,0
18439535,Pitstop,"Glued Reloaded, Dynamic House, Opposite Petrol Pump, Dadri Main Road, Sector 41, Noida",Sector 41,Noida,1,28.5615028,77.3609755,,1,"Sector 41, Noida",0,"North Indian, Mughlai, Mughlai",600,2,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18287405,Public Cafe,"Near HP Petrol Pump, Main Dadri Road, Sector 41, Noida",Sector 41,Noida,1,28.5614533381,77.3588102683,,1,"Sector 41, Noida",0,"Fast Food, Beverages",450,1,Rs.,2.5,Average,FFBA00,13,1,0,0
18412870,Dhabha 27,"Sector 41, Noida",Sector 41,Noida,1,28.5662049,77.3629392,,1,"Sector 41, Noida",0,"Mughlai, Chinese",500,2,Rs.,3.2,Average,CDD614,5,1,0,0
18466390,The Chickmunks Express,"Sector 41, Noida",Sector 41,Noida,1,28.565447,77.360571,,1,"Sector 41, Noida",0,"Fast Food, Italian, North Indian, Chinese",1300,3,Rs.,3.0,Average,CDD614,6,1,1,0
18352184,Keventers,"Glued Reloaded, Dynamic House, Opposite Petrol Bunk, Dadri Main Road, Sector 41, Noida",Sector 41,Noida,1,28.5614537,77.3609306,,1,"Sector 41, Noida",0,Beverages,400,1,Rs.,2.9,Average,FFBA00,4,0,0,0
18396157,Biryani House,"C block market, sector 41, Noida",Sector 41,Noida,1,28.5692083365,77.3617067188,201301,1,"Sector 41, Noida",0,"Biryani, North Indian",300,1,Rs.,3.1,Average,CDD614,9,1,0,0
311332,Twenty Four Seven,"RK Service Station, Sector 41, Noida",Sector 41,Noida,1,28.5614837,77.3583449,,1,"Sector 41, Noida",0,"Fast Food, North Indian",300,1,Rs.,3.0,Average,CDD614,6,0,0,0
311342,WTF - World's Tastiest Food,"Sector 41, Noida",Sector 41,Noida,1,28.5633715284,77.3585869744,,1,"Sector 41, Noida",0,"North Indian, Chinese",800,2,Rs.,2.4,Poor,FF7800,5,1,0,0
307974,Royal Spice Restaurant,"Dadri Road, Near HP Petrol Pump, Sector 41, Noida",Sector 41,Noida,1,28.5616434,77.3591363,,1,"Sector 41, Noida",0,"North Indian, Chinese",600,2,Rs.,0.0,Not rated,CBCBC8,3,1,0,0
18439534,C Cube,"1st Floor, C Block Market, Sector 41, Noida",Sector 41,Noida,1,28.5692496,77.3618278,,1,"Sector 41, Noida",0,"American, Italian, North Indian, Chinese",500,2,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18460087,Snacks Parties,"Sector 41, Noida",Sector 41,Noida,1,0.0,0.0,,1,"Sector 41, Noida",0,"Fast Food, Street Food",200,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18383549,Keventers,"C 19/98, Block Market, Gautam Buddh Nagar, Sector 41, Noida",Sector 41,Noida,1,28.5612563,77.358773,,1,"Sector 41, Noida",0,Beverages,400,1,Rs.,0.0,Not rated,CBCBC8,2,0,0,0
18463984,Cafe 44,"A15/11, 1st Floor, Sector 44, Noida",Sector 44,Noida,1,0.0,0.0,,1,"Sector 44, Noida",0,"Continental, Chinese",500,2,Rs.,3.0,Average,CDD614,4,0,0,0
308763,Shadev Saini Dhaba,"Main Dadri Road, Village Chhalera, Sector 44, Noida",Sector 44,Noida,1,28.560602,77.3400334,,1,"Sector 44, Noida",0,North Indian,200,1,Rs.,3.0,Average,CDD614,7,0,0,0
18398614,Ammi's Kitchen,"Sector 44, Noida",Sector 44,Noida,1,28.5584685,77.3305135,201301,1,"Sector 44, Noida",0,Mughlai,400,1,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
18387305,Zaika Tiffin Center,"Gardenia Glory, Sector 46, Near Sector 44, Noida",Sector 44,Noida,1,0.0,0.0,,1,"Sector 44, Noida",0,"North Indian, South Indian",100,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18373560,Bangali Restaurant,"Shop 4, Opposite Value Bazaar, Sector 44, Noida",Sector 44,Noida,1,28.5541271,77.3374228,,1,"Sector 44, Noida",0,"North Indian, Mughlai, Chinese",500,2,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18454484,44 Grills,"Street 3, Sector 44, Noida",Sector 44,Noida,1,28.554041,77.339363,,1,"Sector 44, Noida",0,"North Indian, Chinese",500,2,Rs.,0.0,Not rated,CBCBC8,0,1,0,0
18433905,The Golden Spoon,"Near SRS Value Bazar, Sector 44, Noida",Sector 44,Noida,1,28.5538698,77.3367172,,1,"Sector 44, Noida",0,Chinese,250,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18448608,The Saffron Plant Restaurant,"The Club, Amrapali Sapphire, Sector 45, Near Sector 44, Noida",Sector 44,Noida,1,0.0,0.0,,1,"Sector 44, Noida",0,"Chinese, North Indian, Mughlai",700,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,1
18381258,Hot Chilli Food Plaza,"Gali 3, Village Chhalera, Sector 44, Noida",Sector 44,Noida,1,28.5585244,77.3431656,,1,"Sector 44, Noida",0,"North Indian, South Indian",500,2,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18478972,Home Cafe,"Block A, Sector 46, Near Sector 44, Noida",Sector 44,Noida,1,0.0,0.0,,1,"Sector 44, Noida",0,"Bakery, Fast Food",250,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18499456,Speziato Foods,"Shop 6, A Block Market, Sector 44, Noida",Sector 44,Noida,1,0.0,0.0,,1,"Sector 44, Noida",0,"North Indian, Mughlai",400,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
18420881,Kanak Kitchen,"Near Kartik Kunj Apartment, Sector 44, Noida",Sector 44,Noida,1,28.5568248043,77.3395019707,,1,"Sector 44, Noida",0,North Indian,400,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
457,Kamboj's,"AVCC Club, Sector 37, Noida",Sector 37,Noida,1,28.5661407,77.3402775,0,1,"Sector 37, Noida",0,"North Indian, Mughlai, Chinese",800,2,Rs.,2.8,Average,FFBA00,239,1,0,1
18419879,Desi Swag,"Shop 22, Godavari Shopping Complex, Sector 37, Noida",Sector 37,Noida,1,28.5653117,77.340025,,1,"Sector 37, Noida",0,"North Indian, Mughlai",500,2,Rs.,4.3,Very Good,5BA829,96,1,0,0
18204489,Asian Fun,"Shop 14, Godavari Shopping Complex, Sector 37, Noida",Sector 37,Noida,1,28.565491,77.340025,,1,"Sector 37, Noida",0,Chinese,700,2,Rs.,3.8,Good,9ACD32,113,1,0,0
18368024,Waffles and Crepes,"Shop 27, Godavri Market, Sector 37, Noida",Sector 37,Noida,1,28.5655401,77.3400699,,1,"Sector 37, Noida",0,"Desserts, Beverages",250,1,Rs.,3.9,Good,9ACD32,66,0,0,0
18255134,Sky Grill,"2nd Floor, Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida",Noida,1,28.5575368,77.3675243,201307,1,"Tulip Mall, Sector 48, Noida, Noida",0,"North Indian, Chinese",700,2,Rs.,2.6,Average,FFBA00,34,1,0,0
18410380,The Epicureans,"B-101, Near HDFC Bank, Sector 46, Near Sector 47, Noida",Sector 47,Noida,1,28.5480976,77.3728126,201301,1,"Sector 47, Noida",0,"North Indian, Mughlai, Chinese",650,2,Rs.,3.4,Average,CDD614,20,0,0,0
310753,Tibb's Frankie,"Food Court, Shopping Planet, Near Value Bazaar, Sector 48, Noida",Sector 48,Noida,1,28.5551493,77.3727931,201303,1,"Sector 48, Noida",0,Fast Food,250,1,Rs.,3.4,Average,CDD614,22,1,0,0
18303838,The Choco Shop,"Sector 48, Noida",Sector 48,Noida,1,28.5571526,77.3682751,,1,"Sector 48, Noida",0,Bakery,700,2,Rs.,3.0,Average,CDD614,5,0,0,0
311706,Noida Cakes Online,"Sector 47, Noida",Sector 47,Noida,1,28.5593943,77.3636066,,1,"Sector 47, Noida",0,Bakery,300,1,Rs.,3.0,Average,CDD614,9,0,0,0
310724,The Taste,"Opposite Samvedna Hospital, Sector 48, Noida",Sector 48,Noida,1,28.5574263,77.3678243,,1,"Sector 48, Noida",0,"Bakery, Fast Food",500,2,Rs.,3.1,Average,CDD614,7,0,0,0
18313203,Chillies Cafe,"G-11, Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida",Noida,1,28.5578418,77.367188,201301,1,"Tulip Mall, Sector 48, Noida, Noida",0,Fast Food,600,2,Rs.,0.0,Not rated,CBCBC8,3,0,0,0
312313,Adhikari Fast Food Corner,"Shop 3, Near Samvedana Hospital, Sector 48, Noida",Sector 48,Noida,1,28.5572741,77.3678917,,1,"Sector 48, Noida",0,"Chinese, Fast Food",400,1,Rs.,2.8,Average,FFBA00,5,0,0,0
18339329,Amrit's Agni Multi Cuisine Restaurant,"M-7, 1st Floor, Opposite Samvedana Hospital, Sector 48, Noida",Sector 48,Noida,1,28.5574096,77.3676875,,1,"Sector 48, Noida",0,"North Indian, Chinese",550,2,Rs.,2.9,Average,FFBA00,4,0,0,0
18435295,Amazing Burgers,"Shop 29 & 30, Ground Floor, Shopping Planet, Plot 232A/1, Block C, Sector 48, Noida",Sector 48,Noida,1,28.5555893,77.3728518,,1,"Sector 48, Noida",0,"Burger, Fast Food",300,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18277023,Bread & Pasta,"Shop 15, Near HDFC Bank, Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida",Noida,1,28.5579292,77.3673027,,1,"Tulip Mall, Sector 48, Noida, Noida",0,Fast Food,400,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18456765,Balaji Restaurant & Sweets,"Shop B-6/7, Som Bazaar, Sadarpur, Near Shiv Mandir, Sector 45, Noida",Sector 45,Noida,1,0.0,0.0,,1,"Sector 45, Noida",0,South Indian,200,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18255132,The Grand,"G-5, Tulip Mall, Sector 48, Noida","Tulip Mall, Sector 48, Noida",Noida,1,28.5578518,77.367188,,1,"Tulip Mall, Sector 48, Noida, Noida",0,"Raw Meats, Fast Food",250,1,Rs.,0.0,Not rated,CBCBC8,1,0,0,0
18419113,Shaivi's Kitchen,"Hindon Vihar, Sector 49, Noida
Opp. Dominos and ICICI BANK Sector 48",Sector 49,Noida,1,28.5562369,77.375287,201301,1,"Sector 49, Noida",0,"North Indian, South Indian, Chinese",300,1,Rs.,0.0,Not rated,CBCBC8,0,0,0,0
